,Unnamed: 0,NameCode_x,Last_Name_x,First_Name_x,Season_x,Age,Team,Nat,Pos,GP,G,A,PTS,PM,PIM,ESG,PPG,SHG,Shot,TOI,OPS,DPS,PS,OGVT,DGVT,SGVT,GVT,Sub_ID,TotYears,year_number,NameCode_Season,Season_Start,Season_y,NameCode_y,First_Name_y,Last_Name_y,Salary,Sal_mil,a1,a2,a3,a4,a5,a6,goals_million,assists_million,point_/million,shots_million,plus_minus_million,time_on_ice_million
2582,27513,Staal Eric,Staal,Eric,2015-16,31.0,TOT,CA,C,83,13,26,39,-3,34,12,1,0,199,1540,1.6,1.8,3.4,1.7,2.9,-0.2,4.4,Sub_ 4711,12,12,Staal Eric_2015-2016,2015,2015-2016,Staal Eric,Eric ,Staal,1100806,1.100806,11.809528654458642,23.619057308917284,35.42858596337593,180.77663094132845,-2.7252758433366098,1398.974932912793,11.809528654458642,23.619057308917284,35.42858596337593,180.77663094132845,-2.7252758433366098,1398.974932912793
2583,27520,Staal Jordan,Staal,Jordan,2011-12,23.0,PIT,CA,C,62,25,25,50,11,34,17,5,3,149,1243,4.9,1.7,6.6,11.2,4.7,0.0,15.8,Sub_ 4713,10,6,Staal Jordan_2011-2012,2011,2011-2012,Staal Jordan,Jordan ,Staal,4500000,4.5,5.555555555555555,5.555555555555555,11.11111111111111,33.111111111111114,2.4444444444444446,276.22222222222223,5.555555555555555,5.555555555555555,11.11111111111111,33.111111111111114,2.4444444444444446,276.22222222222223
2584,27521,Staal Jordan,Staal,Jordan,2012-13,24.0,CAR,CA,C,48,10,21,31,-18,32,9,1,0,114,965,1.9,0.1,2.1,2.4,0.1,0.0,2.5,Sub_ 4713,10,7,Staal Jordan_2012-2013,2012,2012-2013,Staal Jordan,Jordan ,Staal,2634146,2.634146,3.796296788408843,7.97222325565857,11.768520044067413,43.277783387860815,-6.833334219135917,366.34264008145334,3.796296788408843,7.97222325565857,11.768520044067413,43.277783387860815,-6.833334219135917,366.34264008145334
2585,27522,Staal Jordan,Staal,Jordan,2013-14,25.0,CAR,CA,C,82,15,25,40,2,34,12,2,1,165,1554,2.0,2.0,4.0,4.6,4.2,0.0,8.8,Sub_ 4713,10,8,Staal Jordan_2013-2014,2013,2013-2014,Staal Jordan,Jordan ,Staal,6000000,6.0,2.5,4.166666666666667,6.666666666666667,27.5,0.3333333333333333,259.0,2.5,4.166666666666667,6.666666666666667,27.5,0.3333333333333333,259.0
2586,27523,Staal Jordan,Staal,Jordan,2014-15,26.0,CAR,CA,C,46,6,18,24,-6,14,5,1,0,92,853,0.9,1.1,2.0,2.2,1.6,0.0,3.8,Sub_ 4713,10,9,Staal Jordan_2014-2015,2014,2014-2015,Staal Jordan,Jordan ,Staal,6000000,6.0,1.0,3.0,4.0,15.333333333333334,-1.0,142.16666666666666,1.0,3.0,4.0,15.333333333333334,-1.0,142.16666666666666
2587,27524,Staal Jordan,Staal,Jordan,2015-16,27.0,CAR,CA,C,82,20,28,48,6,34,14,6,0,151,1501,3.5,2.3,5.8,7.3,5.6,0.0,12.9,Sub_ 4713,10,10,Staal Jordan_2015-2016,2015,2015-2016,Staal Jordan,Jordan ,Staal,6000000,6.0,3.3333333333333335,4.666666666666667,8.0,25.166666666666668,1.0,250.16666666666666,3.3333333333333335,4.666666666666667,8.0,25.166666666666668,1.0,250.16666666666666
2588,27529,Staal Marc,Staal,Marc,2011-12,25.0,NYR,CA,D,46,2,3,5,-7,16,1,1,0,61,915,-0.3,1.5,1.2,-1.6,1.2,0.0,-0.4,Sub_ 4714,9,5,Staal Marc_2011-2012,2011,2011-2012,Staal Marc,Marc ,Staal,3675000,3.675,0.54421768707483,0.8163265306122449,1.3605442176870748,16.598639455782315,-1.9047619047619049,248.9795918367347,0.54421768707483,0.8163265306122449,1.3605442176870748,16.598639455782315,-1.9047619047619049,248.9795918367347
2589,27530,Staal Marc,Staal,Marc,2012-13,26.0,NYR,CA,D,21,2,9,11,4,14,1,1,0,20,513,0.9,1.4,2.3,1.8,1.7,0.0,3.5,Sub_ 4714,9,6,Staal Marc_2012-2013,2012,2012-2013,Staal Marc,Marc ,Staal,2209756,2.209756,0.9050773026524195,4.072847861935887,4.977925164588307,9.050773026524196,1.810154605304839,232.1523281303456,0.9050773026524195,4.072847861935887,4.977925164588307,9.050773026524196,1.810154605304839,232.1523281303456
2590,27531,Staal Marc,Staal,Marc,2013-14,27.0,NYR,CA,D,72,3,11,14,-1,24,2,1,0,92,1477,0.1,3.6,3.6,-0.2,3.5,0.0,3.3,Sub_ 4714,9,7,Staal Marc_2013-2014,2013,2013-2014,Staal Marc,Marc ,Staal,3875000,3.875,0.7741935483870968,2.838709677419355,3.6129032258064515,23.741935483870968,-0.25806451612903225,381.16129032258067,0.7741935483870968,2.838709677419355,3.6129032258064515,23.741935483870968,-0.25806451612903225,381.16129032258067
2591,27532,Staal Marc,Staal,Marc,2014-15,28.0,NYR,CA,D,80,5,15,20,18,42,5,0,0,97,1691,0.7,4.3,5.0,1.9,5.4,0.0,7.4,Sub_ 4714,9,8,Staal Marc_2014-2015,2014,2014-2015,Staal Marc,Marc ,Staal,5450000,5.45,0.9174311926605504,2.7522935779816513,3.6697247706422016,17.798165137614678,3.3027522935779814,310.27522935779814,0.9174311926605504,2.7522935779816513,3.6697247706422016,17.798165137614678,3.3027522935779814,310.27522935779814
2592,27533,Staal Marc,Staal,Marc,2015-16,29.0,NYR,CA,D,77,2,13,15,2,36,2,0,0,65,1515,0.0,2.7,2.8,0.3,2.4,0.0,2.7,Sub_ 4714,9,9,Staal Marc_2015-2016,2015,2015-2016,Staal Marc,Marc ,Staal,7000000,7.0,0.2857142857142857,1.8571428571428572,2.142857142857143,9.285714285714286,0.2857142857142857,216.42857142857142,0.2857142857142857,1.8571428571428572,2.142857142857143,9.285714285714286,0.2857142857142857,216.42857142857142
2593,27551,Stafford Drew,Stafford,Drew,2011-12,26.0,BUF,US,RW,80,20,30,50,5,46,16,3,1,226,1412,3.9,1.7,5.6,7.3,2.8,-1.1,9.0,Sub_ 4716,10,6,Stafford Drew_2011-2012,2011,2011-2012,Stafford Drew,Drew ,Stafford,4000000,4.0,5.0,7.5,12.5,56.5,1.25,353.0,5.0,7.5,12.5,56.5,1.25,353.0
2594,27552,Stafford Drew,Stafford,Drew,2012-13,27.0,BUF,US,RW,46,6,12,18,-16,21,6,0,0,121,783,0.5,0.1,0.6,-0.2,-0.7,0.5,-0.4,Sub_ 4716,10,7,Stafford Drew_2012-2013,2012,2012-2013,Stafford Drew,Drew ,Stafford,2341463,2.341463,2.562500453776122,5.125000907552244,7.687501361328366,51.67709248448513,-6.833334543402992,334.4063092177839,2.562500453776122,5.125000907552244,7.687501361328366,51.67709248448513,-6.833334543402992,334.4063092177839
2595,27553,Stafford Drew,Stafford,Drew,2013-14,28.0,BUF,US,RW,70,16,18,34,-19,39,13,2,1,185,1305,2.0,1.2,3.2,1.5,2.2,0.0,3.7,Sub_ 4716,10,8,Stafford Drew_2013-2014,2013,2013-2014,Stafford Drew,Drew ,Stafford,4000000,4.0,4.0,4.5,8.5,46.25,-4.75,326.25,4.0,4.5,8.5,46.25,-4.75,326.25
2596,27554,Stafford Drew,Stafford,Drew,2014-15,29.0,WPG,US,RW,76,18,25,43,-12,47,14,4,0,147,1254,3.4,1.0,4.4,5.3,1.2,0.7,7.3,Sub_ 4716,10,9,Stafford Drew_2014-2015,2014,2014-2015,Stafford Drew,Drew ,Stafford,645161,0.645161,27.90001255500565,38.75001743750785,66.6500299925135,227.85010253254615,-18.600008370003767,1943.7008746653937,27.90001255500565,38.75001743750785,66.6500299925135,227.85010253254615,-18.600008370003767,1943.7008746653937
2597,27555,Stafford Drew,Stafford,Drew,2015-16,30.0,WPG,US,RW,78,21,17,38,-23,28,14,6,1,187,1394,2.8,0.5,3.3,3.4,1.0,-0.2,4.1,Sub_ 4716,10,10,Stafford Drew_2015-2016,2015,2015-2016,Stafford Drew,Drew ,Stafford,4326613,4.326613,4.853681158911139,3.929170461975684,8.782851620886824,43.22087508173252,-5.315936507378867,322.1919778820061,4.853681158911139,3.929170461975684,8.782851620886824,43.22087508173252,-5.315936507378867,322.1919778820061
2598,27583,Stajan Matt,Stajan,Matt,2011-12,28.0,CGY,CA,C,61,8,10,18,-3,29,8,0,0,77,794,0.7,0.9,1.6,0.9,1.5,-0.3,2.2,Sub_ 4719,13,9,Stajan Matt_2011-2012,2011,2011-2012,Stajan Matt,Matt ,Stajan,4500000,4.5,1.7777777777777777,2.2222222222222223,4.0,17.11111111111111,-0.6666666666666666,176.44444444444446,1.7777777777777777,2.2222222222222223,4.0,17.11111111111111,-0.6666666666666666,176.44444444444446
2599,27584,Stajan Matt,Stajan,Matt,2012-13,29.0,CGY,CA,C,43,5,18,23,7,26,5,0,0,44,738,1.0,1.2,2.2,1.7,4.4,0.0,6.1,Sub_ 4719,13,10,Stajan Matt_2012-2013,2012,2012-2013,Stajan Matt,Matt ,Stajan,1463415,1.463415,3.416665812500214,12.29999692500077,15.716662737500982,30.066659150001882,4.783332137500299,504.29987392503153,3.416665812500214,12.29999692500077,15.716662737500982,30.066659150001882,4.783332137500299,504.29987392503153
2600,27585,Stajan Matt,Stajan,Matt,2013-14,30.0,CGY,CA,C,63,14,19,33,-13,42,13,0,1,70,1158,2.0,0.9,2.9,3.2,3.3,0.0,6.5,Sub_ 4719,13,11,Stajan Matt_2013-2014,2013,2013-2014,Stajan Matt,Matt ,Stajan,2500000,2.5,5.6,7.6,13.2,28.0,-5.2,463.2,5.6,7.6,13.2,28.0,-5.2,463.2
2601,27586,Stajan Matt,Stajan,Matt,2014-15,31.0,CGY,CA,C,59,7,10,17,7,28,7,0,0,46,708,0.7,1.1,1.7,1.9,2.9,0.0,4.8,Sub_ 4719,13,12,Stajan Matt_2014-2015,2014,2014-2015,Stajan Matt,Matt ,Stajan,3625000,3.625,1.9310344827586208,2.7586206896551726,4.689655172413793,12.689655172413794,1.9310344827586208,195.31034482758622,1.9310344827586208,2.7586206896551726,4.689655172413793,12.689655172413794,1.9310344827586208,195.31034482758622
2602,27587,Stajan Matt,Stajan,Matt,2015-16,32.0,CGY,CA,C,80,6,11,17,-4,52,4,0,2,58,1016,-0.3,0.8,0.5,-0.4,2.2,0.0,1.8,Sub_ 4719,13,13,Stajan Matt_2015-2016,2015,2015-2016,Stajan Matt,Matt ,Stajan,3375000,3.375,1.7777777777777777,3.259259259259259,5.037037037037037,17.185185185185187,-1.1851851851851851,301.037037037037,1.7777777777777777,3.259259259259259,5.037037037037037,17.185185185185187,-1.1851851851851851,301.037037037037
2603,27591,Stalberg Viktor,Stalberg,Viktor,2011-12,26.0,CHI,SE,LW,79,22,21,43,6,34,22,0,0,215,1112,4.1,1.2,5.3,8.2,2.9,-1.4,9.7,Sub_ 4721,7,3,Stalberg Viktor_2011-2012,2011,2011-2012,Stalberg Viktor,Viktor ,Stalberg,900000,0.9,24.444444444444443,23.333333333333332,47.77777777777778,238.88888888888889,6.666666666666666,1235.5555555555554,24.444444444444443,23.333333333333332,47.77777777777778,238.88888888888889,6.666666666666666,1235.5555555555554
2604,27592,Stalberg Viktor,Stalberg,Viktor,2012-13,27.0,CHI,SE,LW,47,9,14,23,16,25,9,0,0,113,664,1.8,1.3,3.0,3.8,1.8,0.0,5.7,Sub_ 4721,7,4,Stalberg Viktor_2012-2013,2012,2012-2013,Stalberg Viktor,Viktor ,Stalberg,497561,0.497561,18.08823440743949,28.137253522683654,46.225487930123144,227.10783200451806,32.15686116878132,1334.5097385044246,18.08823440743949,28.137253522683654,46.225487930123144,227.10783200451806,32.15686116878132,1334.5097385044246
2605,27593,Stalberg Viktor,Stalberg,Viktor,2013-14,28.0,NSH,SE,LW,70,8,11,19,-14,32,8,0,0,114,881,0.5,0.4,0.9,0.6,0.6,0.0,1.2,Sub_ 4721,7,5,Stalberg Viktor_2013-2014,2013,2013-2014,Stalberg Viktor,Viktor ,Stalberg,2500000,2.5,3.2,4.4,7.6,45.6,-5.6,352.4,3.2,4.4,7.6,45.6,-5.6,352.4
2606,27594,Stalberg Viktor,Stalberg,Viktor,2014-15,29.0,NSH,SE,LW,25,2,8,10,0,18,2,0,0,27,297,0.5,0.3,0.8,1.1,0.7,0.0,1.7,Sub_ 4721,7,6,Stalberg Viktor_2014-2015,2014,2014-2015,Stalberg Viktor,Viktor ,Stalberg,2305219,2.305219,0.8675965277051768,3.4703861108207072,4.337982638525884,11.712553124019886,0.0,128.83808436421876,0.8675965277051768,3.4703861108207072,4.337982638525884,11.712553124019886,0.0,128.83808436421876
2607,27595,Stalberg Viktor,Stalberg,Viktor,2015-16,30.0,NYR,SE,LW,75,9,11,20,6,22,9,0,0,125,915,0.8,1.1,1.8,1.7,2.2,0.0,3.8,Sub_ 4721,7,7,Stalberg Viktor_2015-2016,2015,2015-2016,Stalberg Viktor,Viktor ,Stalberg,1100000,1.1,8.181818181818182,10.0,18.18181818181818,113.63636363636363,5.454545454545454,831.8181818181818,8.181818181818182,10.0,18.18181818181818,113.63636363636363,5.454545454545454,831.8181818181818
2608,27599,Stamkos Steven,Stamkos,Steven,2011-12,21.0,TBL,CA,C,82,60,37,97,7,66,48,12,0,303,1806,12.8,1.9,14.7,24.2,2.8,-0.3,26.7,Sub_ 4722,8,4,Stamkos Steven_2011-2012,2011,2011-2012,Stamkos Steven,Steven ,Stamkos,8000000,8.0,7.5,4.625,12.125,37.875,0.875,225.75,7.5,4.625,12.125,37.875,0.875,225.75
2609,27600,Stamkos Steven,Stamkos,Steven,2012-13,22.0,TBL,CA,C,48,29,28,57,-4,32,19,10,0,157,1057,6.4,0.7,7.1,12.1,0.8,-0.6,12.3,Sub_ 4722,8,5,Stamkos Steven_2012-2013,2012,2012-2013,Stamkos Steven,Steven ,Stamkos,8000000,8.0,3.625,3.5,7.125,19.625,-0.5,132.125,3.625,3.5,7.125,19.625,-0.5,132.125
2610,27601,Stamkos Steven,Stamkos,Steven,2013-14,23.0,TBL,CA,C,37,25,15,40,9,18,15,9,1,124,749,5.2,1.1,6.3,9.1,1.9,0.6,11.6,Sub_ 4722,8,6,Stamkos Steven_2013-2014,2013,2013-2014,Stamkos Steven,Steven ,Stamkos,8000000,8.0,3.125,1.875,5.0,15.5,1.125,93.625,3.125,1.875,5.0,15.5,1.125,93.625
2611,27602,Stamkos Steven,Stamkos,Steven,2014-15,24.0,TBL,CA,C,82,43,29,72,2,49,30,13,0,268,1588,8.6,1.5,10.1,16.7,1.1,-0.8,17.0,Sub_ 4722,8,7,Stamkos Steven_2014-2015,2014,2014-2015,Stamkos Steven,Steven ,Stamkos,8000000,8.0,5.375,3.625,9.0,33.5,0.25,198.5,5.375,3.625,9.0,33.5,0.25,198.5
2612,27603,Stamkos Steven,Stamkos,Steven,2015-16,25.0,TBL,CA,C,77,36,28,64,3,38,21,14,1,216,1521,7.3,1.9,9.2,13.0,1.9,0.5,15.4,Sub_ 4722,8,8,Stamkos Steven_2015-2016,2015,2015-2016,Stamkos Steven,Steven ,Stamkos,5500000,5.5,6.545454545454546,5.090909090909091,11.636363636363637,39.27272727272727,0.5454545454545454,276.54545454545456,6.545454545454546,5.090909090909091,11.636363636363637,39.27272727272727,0.5454545454545454,276.54545454545456
2613,27637,Stanton Ryan,Stanton,Ryan,2012-13,23.0,CHI,CA,D,1,0,0,0,1,2,0,0,0,1,17,0.0,0.1,0.1,0.0,0.0,0.0,0.0,Sub_ 4731,4,1,Stanton Ryan_2012-2013,2012,2012-2013,Stanton Ryan,Ryan ,Stanton,396524,0.396524,0.0,0.0,0.0,2.5219154452189527,2.5219154452189527,42.872562568722195,0.0,0.0,0.0,2.5219154452189527,2.5219154452189527,42.872562568722195
2614,27638,Stanton Ryan,Stanton,Ryan,2013-14,24.0,VAN,CA,D,64,1,15,16,5,32,1,0,0,65,942,0.8,2.8,3.6,1.7,3.8,0.0,5.5,Sub_ 4731,4,2,Stanton Ryan_2013-2014,2013,2013-2014,Stanton Ryan,Ryan ,Stanton,550000,0.55,1.8181818181818181,27.27272727272727,29.09090909090909,118.18181818181817,9.09090909090909,1712.7272727272725,1.8181818181818181,27.27272727272727,29.09090909090909,118.18181818181817,9.09090909090909,1712.7272727272725
2615,27639,Stanton Ryan,Stanton,Ryan,2014-15,25.0,VAN,CA,D,54,3,8,11,9,35,3,0,0,59,864,0.5,2.5,3.0,1.0,2.6,0.0,3.6,Sub_ 4731,4,3,Stanton Ryan_2014-2015,2014,2014-2015,Stanton Ryan,Ryan ,Stanton,550000,0.55,5.454545454545454,14.545454545454545,20.0,107.27272727272727,16.363636363636363,1570.9090909090908,5.454545454545454,14.545454545454545,20.0,107.27272727272727,16.363636363636363,1570.9090909090908
2616,27640,Stanton Ryan,Stanton,Ryan,2015-16,26.0,WSH,CA,D,1,0,0,0,-1,2,0,0,0,0,9,0.0,-0.1,-0.1,-0.1,-0.1,0.0,-0.3,Sub_ 4731,4,4,Stanton Ryan_2015-2016,2015,2015-2016,Stanton Ryan,Ryan ,Stanton,575000,0.575,0.0,0.0,0.0,0.0,-1.7391304347826089,15.65217391304348,0.0,0.0,0.0,0.0,-1.7391304347826089,15.65217391304348
2617,27686,Stastny Paul,Stastny,Paul,2011-12,26.0,COL,CA,C,79,21,32,53,-8,34,14,7,0,190,1488,4.1,1.6,5.7,5.0,2.2,0.0,7.2,Sub_ 4739,10,6,Stastny Paul_2011-2012,2011,2011-2012,Stastny Paul,Paul ,Stastny,6600000,6.6,3.181818181818182,4.848484848484849,8.030303030303031,28.78787878787879,-1.2121212121212122,225.45454545454547,3.181818181818182,4.848484848484849,8.030303030303031,28.78787878787879,-1.2121212121212122,225.45454545454547
2618,27687,Stastny Paul,Stastny,Paul,2012-13,27.0,COL,CA,C,40,9,15,24,-7,14,7,2,0,87,774,1.5,0.5,2.1,2.8,0.3,0.0,3.1,Sub_ 4739,10,7,Stastny Paul_2012-2013,2012,2012-2013,Stastny Paul,Paul ,Stastny,3863415,3.863415,2.32954523394458,3.882575389907634,6.212120623852214,22.518937261464277,-1.811868515290229,200.3408901192339,2.32954523394458,3.882575389907634,6.212120623852214,22.518937261464277,-1.811868515290229,200.3408901192339
2619,27688,Stastny Paul,Stastny,Paul,2013-14,28.0,COL,CA,C,71,25,35,60,9,22,21,4,0,150,1306,5.8,1.5,7.3,10.9,2.0,0.0,12.9,Sub_ 4739,10,8,Stastny Paul_2013-2014,2013,2013-2014,Stastny Paul,Paul ,Stastny,6600000,6.6,3.787878787878788,5.303030303030304,9.090909090909092,22.72727272727273,1.3636363636363638,197.87878787878788,3.787878787878788,5.303030303030304,9.090909090909092,22.72727272727273,1.3636363636363638,197.87878787878788
2620,27689,Stastny Paul,Stastny,Paul,2014-15,29.0,STL,CA,C,74,16,30,46,5,40,9,7,0,143,1304,3.3,1.6,4.9,6.4,2.0,0.0,8.4,Sub_ 4739,10,9,Stastny Paul_2014-2015,2014,2014-2015,Stastny Paul,Paul ,Stastny,6500000,6.5,2.4615384615384617,4.615384615384615,7.076923076923077,22.0,0.7692307692307693,200.6153846153846,2.4615384615384617,4.615384615384615,7.076923076923077,22.0,0.7692307692307693,200.6153846153846
2621,27690,Stastny Paul,Stastny,Paul,2015-16,30.0,STL,CA,C,64,10,39,49,3,26,8,2,0,103,1226,3.2,1.6,4.9,4.5,3.1,-0.2,7.4,Sub_ 4739,10,10,Stastny Paul_2015-2016,2015,2015-2016,Stastny Paul,Paul ,Stastny,7000000,7.0,1.4285714285714286,5.571428571428571,7.0,14.714285714285714,0.42857142857142855,175.14285714285714,1.4285714285714286,5.571428571428571,7.0,14.714285714285714,0.42857142857142855,175.14285714285714
2622,27736,Steen Alexander,Steen,Alexander,2014-15,30.0,STL,CA,LW,74,24,40,64,8,33,16,8,0,223,1479,5.7,2.0,7.7,9.1,4.4,-0.9,12.7,Sub_ 4746,1,1,Steen Alexander_2014-2015,2014,2014-2015,Steen Alexander,Alexander ,Steen,5100000,5.1,4.705882352941177,7.843137254901961,12.549019607843139,43.72549019607843,1.5686274509803924,290.0,4.705882352941177,7.843137254901961,12.549019607843139,43.72549019607843,1.5686274509803924,290.0
2623,27778,Stempniak Lee,Stempniak,Lee,2011-12,28.0,CGY,US,RW,61,14,14,28,-2,16,12,2,0,130,990,2.0,1.2,3.2,3.3,2.1,-0.8,4.6,Sub_ 4753,11,7,Stempniak Lee_2011-2012,2011,2011-2012,Stempniak Lee,Lee ,Stempniak,2300000,2.3,6.086956521739131,6.086956521739131,12.173913043478262,56.52173913043479,-0.8695652173913044,430.4347826086957,6.086956521739131,6.086956521739131,12.173913043478262,56.52173913043479,-0.8695652173913044,430.4347826086957
2624,27779,Stempniak Lee,Stempniak,Lee,2012-13,29.0,CGY,US,RW,47,9,23,32,2,12,5,4,0,113,842,2.2,1.1,3.3,4.7,3.6,-0.3,8.0,Sub_ 4753,11,8,Stempniak Lee_2012-2013,2012,2012-2013,Stempniak Lee,Lee ,Stempniak,1317073,1.317073,6.833334219135917,17.46296522668068,24.296299445816597,85.79630741803986,1.5185187153635373,639.2963791680492,6.833334219135917,17.46296522668068,24.296299445816597,85.79630741803986,1.5185187153635373,639.2963791680492
2625,27780,Stempniak Lee,Stempniak,Lee,2013-14,30.0,TOT,US,RW,73,12,22,34,-16,32,10,0,2,178,1348,1.3,1.0,2.3,0.6,2.1,0.4,3.1,Sub_ 4753,11,9,Stempniak Lee_2013-2014,2013,2013-2014,Stempniak Lee,Lee ,Stempniak,2750000,2.75,4.363636363636363,8.0,12.363636363636363,64.72727272727273,-5.818181818181818,490.1818181818182,4.363636363636363,8.0,12.363636363636363,64.72727272727273,-5.818181818181818,490.1818181818182
2626,27781,Stempniak Lee,Stempniak,Lee,2014-15,31.0,WPG,US,RW,71,15,13,28,8,20,15,0,0,115,903,2.4,1.2,3.6,4.3,2.0,0.1,6.3,Sub_ 4753,11,10,Stempniak Lee_2014-2015,2014,2014-2015,Stempniak Lee,Lee ,Stempniak,203225,0.203225,73.80981670562186,63.96850781153894,137.7783245171608,565.8752614097675,39.365235576331656,4443.350965678435,73.80981670562186,63.96850781153894,137.7783245171608,565.8752614097675,39.365235576331656,4443.350965678435
2627,27782,Stempniak Lee,Stempniak,Lee,2015-16,32.0,TOT,US,RW,82,19,32,51,4,38,15,3,1,146,1471,3.9,2.2,6.1,5.9,5.3,-0.6,10.6,Sub_ 4753,11,11,Stempniak Lee_2015-2016,2015,2015-2016,Stempniak Lee,Lee ,Stempniak,187365,0.187365,101.40634590238305,170.78963520401356,272.1959811063966,779.2277106183118,21.348704400501695,7850.986043284498,101.40634590238305,170.78963520401356,272.1959811063966,779.2277106183118,21.348704400501695,7850.986043284498
2628,27785,Stepan Derek,Stepan,Derek,2011-12,21.0,NYR,US,C,82,17,34,51,14,22,13,4,0,169,1554,3.2,2.5,5.7,6.1,4.9,0.0,11.0,Sub_ 4755,6,2,Stepan Derek_2011-2012,2011,2011-2012,Stepan Derek,Derek ,Stepan,887500,0.8875,19.154929577464788,38.309859154929576,57.46478873239437,190.42253521126761,15.774647887323944,1750.985915492958,19.154929577464788,38.309859154929576,57.46478873239437,190.42253521126761,15.774647887323944,1750.985915492958
2629,27786,Stepan Derek,Stepan,Derek,2012-13,22.0,NYR,US,C,48,18,26,44,25,12,13,4,1,108,1004,4.3,2.2,6.5,8.3,4.2,0.2,12.7,Sub_ 4755,6,3,Stepan Derek_2012-2013,2012,2012-2013,Stepan Derek,Derek ,Stepan,599695,0.599695,30.01525775602598,43.35537231425975,73.37063007028573,180.09154653615587,41.68785799448053,1674.184377058338,30.01525775602598,43.35537231425975,73.37063007028573,180.09154653615587,41.68785799448053,1674.184377058338
2630,27787,Stepan Derek,Stepan,Derek,2013-14,23.0,NYR,US,C,82,17,40,57,12,18,12,5,0,199,1481,4.2,2.4,6.6,8.1,4.4,0.0,12.6,Sub_ 4755,6,4,Stepan Derek_2013-2014,2013,2013-2014,Stepan Derek,Derek ,Stepan,2300000,2.3,7.391304347826088,17.39130434782609,24.782608695652176,86.5217391304348,5.217391304347826,643.9130434782609,7.391304347826088,17.39130434782609,24.782608695652176,86.5217391304348,5.217391304347826,643.9130434782609
2631,27788,Stepan Derek,Stepan,Derek,2014-15,24.0,NYR,US,C,68,16,39,55,26,22,11,3,2,155,1236,4.7,2.3,7.0,10.1,4.6,0.7,15.4,Sub_ 4755,6,5,Stepan Derek_2014-2015,2014,2014-2015,Stepan Derek,Derek ,Stepan,3850000,3.85,4.1558441558441555,10.12987012987013,14.285714285714285,40.25974025974026,6.753246753246753,321.038961038961,4.1558441558441555,10.12987012987013,14.285714285714285,40.25974025974026,6.753246753246753,321.038961038961
2632,27789,Stepan Derek,Stepan,Derek,2015-16,25.0,NYR,US,C,72,22,31,53,5,20,14,5,3,192,1278,5.0,1.4,6.4,8.9,2.4,0.9,12.2,Sub_ 4755,6,6,Stepan Derek_2015-2016,2015,2015-2016,Stepan Derek,Derek ,Stepan,8000000,8.0,2.75,3.875,6.625,24.0,0.625,159.75,2.75,3.875,6.625,24.0,0.625,159.75
2633,27928,Stewart Chris,Stewart,Chris,2011-12,24.0,STL,CA,RW,79,15,15,30,1,109,13,2,0,166,1220,1.7,1.7,3.3,2.3,2.4,-0.3,4.5,Sub_ 4776,8,4,Stewart Chris_2011-2012,2011,2011-2012,Stewart Chris,Chris ,Stewart,3250000,3.25,4.615384615384615,4.615384615384615,9.23076923076923,51.07692307692308,0.3076923076923077,375.38461538461536,4.615384615384615,4.615384615384615,9.23076923076923,51.07692307692308,0.3076923076923077,375.38461538461536
2634,27929,Stewart Chris,Stewart,Chris,2012-13,25.0,STL,CA,RW,48,18,18,36,0,40,12,6,0,97,759,3.8,1.1,4.9,4.6,1.9,0.7,7.3,Sub_ 4776,8,5,Stewart Chris_2012-2013,2012,2012-2013,Stewart Chris,Chris ,Stewart,1756098,1.756098,10.24999743750064,10.24999743750064,20.49999487500128,55.23609730208679,0.0,432.208225281277,10.24999743750064,10.24999743750064,20.49999487500128,55.23609730208679,0.0,432.208225281277
2635,27930,Stewart Chris,Stewart,Chris,2013-14,26.0,TOT,CA,RW,63,15,11,26,0,118,12,3,0,110,862,2.1,1.0,3.2,2.3,1.3,-0.8,2.7,Sub_ 4776,8,6,Stewart Chris_2013-2014,2013,2013-2014,Stewart Chris,Chris ,Stewart,4100000,4.1,3.658536585365854,2.682926829268293,6.341463414634147,26.82926829268293,0.0,210.2439024390244,3.658536585365854,2.682926829268293,6.341463414634147,26.82926829268293,0.0,210.2439024390244
2636,27931,Stewart Chris,Stewart,Chris,2014-15,27.0,MIN,CA,RW,81,14,22,36,-26,88,9,5,0,155,1286,2.0,0.5,2.6,0.5,0.2,-0.5,0.2,Sub_ 4776,8,7,Stewart Chris_2014-2015,2014,2014-2015,Stewart Chris,Chris ,Stewart,925806,0.925806,15.121958596077363,23.76307779383586,38.88503638991322,167.4216844565708,-28.083637392715104,1389.059911039678,15.121958596077363,23.76307779383586,38.88503638991322,167.4216844565708,-28.083637392715104,1389.059911039678
2637,27932,Stewart Chris,Stewart,Chris,2015-16,28.0,ANA,CA,RW,56,8,12,20,2,73,7,1,0,78,605,1.5,0.9,2.4,1.8,1.2,0.5,3.5,Sub_ 4776,8,8,Stewart Chris_2015-2016,2015,2015-2016,Stewart Chris,Chris ,Stewart,1700000,1.7,4.705882352941177,7.0588235294117645,11.764705882352942,45.88235294117647,1.1764705882352942,355.88235294117646,4.705882352941177,7.0588235294117645,11.764705882352942,45.88235294117647,1.1764705882352942,355.88235294117646
